user_id,tenant_label,match_rank,match_user_id,match_tenant_label,compatibility_score,top_drivers,explanation_short,explanation_long,top_driver_values
123,Tenant_123,1,276,Tenant_276,88.57,"cleanliness_level(mode=similarity, score=1.00, w=1.30); noise_tolerance(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20)","High compatibility driven by Cleanliness level, Noise tolerance, Sleep schedule.","Tenant_123 matches well with Tenant_276 (score 88.57%). Top drivers: Cleanliness level, Noise tolerance, Sleep schedule. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 4 vs 4 (similarity, 1.00) | noise_tolerance: 2 vs 2 (similarity, 1.00) | sleep_schedule: 2 vs 2 (similarity, 1.00)"
123,Tenant_123,2,185,Tenant_185,82.14,"sleep_schedule(mode=similarity, score=1.00, w=1.20); cleanliness_level(mode=similarity, score=0.75, w=1.30); noise_tolerance(mode=similarity, score=0.75, w=1.30)","High compatibility driven by Sleep schedule, Cleanliness level, Noise tolerance.","Tenant_123 matches well with Tenant_185 (score 82.14%). Top drivers: Sleep schedule, Cleanliness level, Noise tolerance. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","sleep_schedule: 2 vs 2 (similarity, 1.00) | cleanliness_level: 4 vs 5 (similarity, 0.75) | noise_tolerance: 2 vs 1 (similarity, 0.75)"
123,Tenant_123,3,204,Tenant_204,80.48,"noise_tolerance(mode=similarity, score=1.00, w=1.30); privacy_need(mode=similarity, score=1.00, w=1.10); sociability_level(mode=complementarity, score=1.00, w=1.00)","High compatibility driven by Noise tolerance, Privacy need, Sociability level.","Tenant_123 matches well with Tenant_204 (score 80.48%). Top drivers: Noise tolerance, Privacy need, Sociability level. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 2 vs 2 (similarity, 1.00) | privacy_need: 4 vs 4 (similarity, 1.00) | sociability_level: 2 vs 4 (complementarity, 1.00)"
123,Tenant_123,4,148,Tenant_148,79.76,"sleep_schedule(mode=similarity, score=1.00, w=1.20); privacy_need(mode=similarity, score=1.00, w=1.10); routine_structure(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Sleep schedule, Privacy need, Routine structure.","Tenant_123 matches well with Tenant_148 (score 79.76%). Top drivers: Sleep schedule, Privacy need, Routine structure. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","sleep_schedule: 2 vs 2 (similarity, 1.00) | privacy_need: 4 vs 4 (similarity, 1.00) | routine_structure: 1 vs 1 (similarity, 1.00)"
123,Tenant_123,5,237,Tenant_237,78.81,"privacy_need(mode=similarity, score=1.00, w=1.10); guest_tolerance(mode=similarity, score=1.00, w=1.00); noise_tolerance(mode=similarity, score=0.75, w=1.30)","High compatibility driven by Privacy need, Guest tolerance, Noise tolerance.","Tenant_123 matches well with Tenant_237 (score 78.81%). Top drivers: Privacy need, Guest tolerance, Noise tolerance. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","privacy_need: 4 vs 4 (similarity, 1.00) | guest_tolerance: 3 vs 3 (similarity, 1.00) | noise_tolerance: 2 vs 1 (similarity, 0.75)"
124,Tenant_124,1,298,Tenant_298,84.29,"noise_tolerance(mode=similarity, score=1.00, w=1.30); privacy_need(mode=similarity, score=1.00, w=1.10); sociability_level(mode=complementarity, score=1.00, w=1.00)","High compatibility driven by Noise tolerance, Privacy need, Sociability level.","Tenant_124 matches well with Tenant_298 (score 84.29%). Top drivers: Noise tolerance, Privacy need, Sociability level. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 4 vs 4 (similarity, 1.00) | privacy_need: 5 vs 5 (similarity, 1.00) | sociability_level: 2 vs 4 (complementarity, 1.00)"
124,Tenant_124,2,131,Tenant_131,82.38,"cleanliness_level(mode=similarity, score=1.00, w=1.30); privacy_need(mode=similarity, score=1.00, w=1.10); routine_structure(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Cleanliness level, Privacy need, Routine structure.","Tenant_124 matches well with Tenant_131 (score 82.38%). Top drivers: Cleanliness level, Privacy need, Routine structure. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 3 vs 3 (similarity, 1.00) | privacy_need: 5 vs 5 (similarity, 1.00) | routine_structure: 2 vs 2 (similarity, 1.00)"
124,Tenant_124,3,159,Tenant_159,80.95,"cleanliness_level(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20); privacy_need(mode=similarity, score=1.00, w=1.10)","High compatibility driven by Cleanliness level, Sleep schedule, Privacy need.","Tenant_124 matches well with Tenant_159 (score 80.95%). Top drivers: Cleanliness level, Sleep schedule, Privacy need. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 3 vs 3 (similarity, 1.00) | sleep_schedule: 4 vs 4 (similarity, 1.00) | privacy_need: 5 vs 5 (similarity, 1.00)"
124,Tenant_124,4,43,Tenant_043,80.95,"cleanliness_level(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20); routine_structure(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Cleanliness level, Sleep schedule, Routine structure.","Tenant_124 matches well with Tenant_043 (score 80.95%). Top drivers: Cleanliness level, Sleep schedule, Routine structure. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 3 vs 3 (similarity, 1.00) | sleep_schedule: 4 vs 4 (similarity, 1.00) | routine_structure: 2 vs 2 (similarity, 1.00)"
124,Tenant_124,5,85,Tenant_085,80.24,"cleanliness_level(mode=similarity, score=1.00, w=1.30); privacy_need(mode=similarity, score=1.00, w=1.10); noise_tolerance(mode=similarity, score=0.75, w=1.30)","High compatibility driven by Cleanliness level, Privacy need, Noise tolerance.","Tenant_124 matches well with Tenant_085 (score 80.24%). Top drivers: Cleanliness level, Privacy need, Noise tolerance. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 3 vs 3 (similarity, 1.00) | privacy_need: 5 vs 5 (similarity, 1.00) | noise_tolerance: 4 vs 5 (similarity, 0.75)"
125,Tenant_125,1,225,Tenant_225,91.19,"noise_tolerance(mode=similarity, score=1.00, w=1.30); privacy_need(mode=similarity, score=1.00, w=1.10); routine_structure(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Noise tolerance, Privacy need, Routine structure.","Tenant_125 matches well with Tenant_225 (score 91.19%). Top drivers: Noise tolerance, Privacy need, Routine structure. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 4 vs 4 (similarity, 1.00) | privacy_need: 2 vs 2 (similarity, 1.00) | routine_structure: 4 vs 4 (similarity, 1.00)"
125,Tenant_125,2,243,Tenant_243,84.52,"cleanliness_level(mode=similarity, score=1.00, w=1.30); privacy_need(mode=similarity, score=1.00, w=1.10); routine_structure(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Cleanliness level, Privacy need, Routine structure.","Tenant_125 matches well with Tenant_243 (score 84.52%). Top drivers: Cleanliness level, Privacy need, Routine structure. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 2 vs 2 (similarity, 1.00) | privacy_need: 2 vs 2 (similarity, 1.00) | routine_structure: 4 vs 4 (similarity, 1.00)"
125,Tenant_125,3,166,Tenant_166,81.9,"sociability_level(mode=complementarity, score=1.00, w=1.00); guest_tolerance(mode=similarity, score=1.00, w=1.00); cleanliness_level(mode=similarity, score=0.75, w=1.30)","High compatibility driven by Sociability level, Guest tolerance, Cleanliness level.","Tenant_125 matches well with Tenant_166 (score 81.90%). Top drivers: Sociability level, Guest tolerance, Cleanliness level. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","sociability_level: 3 vs 3 (complementarity, 1.00) | guest_tolerance: 1 vs 1 (similarity, 1.00) | cleanliness_level: 2 vs 1 (similarity, 0.75)"
125,Tenant_125,4,286,Tenant_286,81.9,"cleanliness_level(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20); guest_tolerance(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Cleanliness level, Sleep schedule, Guest tolerance.","Tenant_125 matches well with Tenant_286 (score 81.90%). Top drivers: Cleanliness level, Sleep schedule, Guest tolerance. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 2 vs 2 (similarity, 1.00) | sleep_schedule: 3 vs 3 (similarity, 1.00) | guest_tolerance: 1 vs 1 (similarity, 1.00)"
125,Tenant_125,5,261,Tenant_261,81.19,"cleanliness_level(mode=similarity, score=1.00, w=1.30); noise_tolerance(mode=similarity, score=1.00, w=1.30); guest_tolerance(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Cleanliness level, Noise tolerance, Guest tolerance.","Tenant_125 matches well with Tenant_261 (score 81.19%). Top drivers: Cleanliness level, Noise tolerance, Guest tolerance. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 2 vs 2 (similarity, 1.00) | noise_tolerance: 4 vs 4 (similarity, 1.00) | guest_tolerance: 1 vs 1 (similarity, 1.00)"
126,Tenant_126,1,262,Tenant_262,90.95,"cleanliness_level(mode=similarity, score=1.00, w=1.30); noise_tolerance(mode=similarity, score=1.00, w=1.30); privacy_need(mode=similarity, score=1.00, w=1.10)","High compatibility driven by Cleanliness level, Noise tolerance, Privacy need.","Tenant_126 matches well with Tenant_262 (score 90.95%). Top drivers: Cleanliness level, Noise tolerance, Privacy need. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 5 vs 5 (similarity, 1.00) | noise_tolerance: 5 vs 5 (similarity, 1.00) | privacy_need: 3 vs 3 (similarity, 1.00)"
126,Tenant_126,2,65,Tenant_065,78.33,"routine_structure(mode=similarity, score=1.00, w=1.00); sociability_level(mode=complementarity, score=1.00, w=1.00); guest_tolerance(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Routine structure, Sociability level, Guest tolerance.","Tenant_126 matches well with Tenant_065 (score 78.33%). Top drivers: Routine structure, Sociability level, Guest tolerance. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","routine_structure: 1 vs 1 (similarity, 1.00) | sociability_level: 5 vs 1 (complementarity, 1.00) | guest_tolerance: 5 vs 5 (similarity, 1.00)"
126,Tenant_126,3,33,Tenant_033,77.86,"privacy_need(mode=similarity, score=1.00, w=1.10); guest_tolerance(mode=similarity, score=1.00, w=1.00); cleanliness_level(mode=similarity, score=0.75, w=1.30)","High compatibility driven by Privacy need, Guest tolerance, Cleanliness level.","Tenant_126 matches well with Tenant_033 (score 77.86%). Top drivers: Privacy need, Guest tolerance, Cleanliness level. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","privacy_need: 3 vs 3 (similarity, 1.00) | guest_tolerance: 5 vs 5 (similarity, 1.00) | cleanliness_level: 5 vs 4 (similarity, 0.75)"
126,Tenant_126,4,214,Tenant_214,75.71,"noise_tolerance(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20); guest_tolerance(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Noise tolerance, Sleep schedule, Guest tolerance.","Tenant_126 matches well with Tenant_214 (score 75.71%). Top drivers: Noise tolerance, Sleep schedule, Guest tolerance. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 5 vs 5 (similarity, 1.00) | sleep_schedule: 4 vs 4 (similarity, 1.00) | guest_tolerance: 5 vs 5 (similarity, 1.00)"
126,Tenant_126,5,47,Tenant_047,75.48,"cleanliness_level(mode=similarity, score=1.00, w=1.30); routine_structure(mode=similarity, score=1.00, w=1.00); conflict_style(mode=similarity, score=1.00, w=0.90)","High compatibility driven by Cleanliness level, Routine structure, Conflict style.","Tenant_126 matches well with Tenant_047 (score 75.48%). Top drivers: Cleanliness level, Routine structure, Conflict style. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 5 vs 5 (similarity, 1.00) | routine_structure: 1 vs 1 (similarity, 1.00) | conflict_style: 1 vs 1 (similarity, 1.00)"
127,Tenant_127,1,279,Tenant_279,88.1,"cleanliness_level(mode=similarity, score=1.00, w=1.30); noise_tolerance(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20)","High compatibility driven by Cleanliness level, Noise tolerance, Sleep schedule.","Tenant_127 matches well with Tenant_279 (score 88.10%). Top drivers: Cleanliness level, Noise tolerance, Sleep schedule. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 1 vs 1 (similarity, 1.00) | noise_tolerance: 5 vs 5 (similarity, 1.00) | sleep_schedule: 1 vs 1 (similarity, 1.00)"
127,Tenant_127,2,233,Tenant_233,82.86,"cleanliness_level(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20); routine_structure(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Cleanliness level, Sleep schedule, Routine structure.","Tenant_127 matches well with Tenant_233 (score 82.86%). Top drivers: Cleanliness level, Sleep schedule, Routine structure. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 1 vs 1 (similarity, 1.00) | sleep_schedule: 1 vs 1 (similarity, 1.00) | routine_structure: 1 vs 1 (similarity, 1.00)"
127,Tenant_127,3,5,Tenant_005,80.48,"noise_tolerance(mode=similarity, score=1.00, w=1.30); privacy_need(mode=similarity, score=1.00, w=1.10); guest_tolerance(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Noise tolerance, Privacy need, Guest tolerance.","Tenant_127 matches well with Tenant_005 (score 80.48%). Top drivers: Noise tolerance, Privacy need, Guest tolerance. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 5 vs 5 (similarity, 1.00) | privacy_need: 3 vs 3 (similarity, 1.00) | guest_tolerance: 5 vs 5 (similarity, 1.00)"
127,Tenant_127,4,299,Tenant_299,79.05,"noise_tolerance(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20); routine_structure(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Noise tolerance, Sleep schedule, Routine structure.","Tenant_127 matches well with Tenant_299 (score 79.05%). Top drivers: Noise tolerance, Sleep schedule, Routine structure. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 5 vs 5 (similarity, 1.00) | sleep_schedule: 1 vs 1 (similarity, 1.00) | routine_structure: 1 vs 1 (similarity, 1.00)"
